Date,vix,implied k=1,implied k=snapshot,realised 21d,pairwise 21d,realised 63d,pairwise 63d,gap k=1 vs 21d,gap k=snapshot vs 21d,gap k=snapshot vs 63d
2024-01-26,13.260000228881836,0.22001786264245338,0.009464753914558928,-0.025613426194447113,0.1808131849778933,0.08550813285608774,0.2320233088282957,0.2456312888369005,0.03507818010900604,-0.07604337894152882
2024-01-29,13.600000381469728,0.22498367382623669,0.01479916823089771,-0.01666174753842532,0.17937632823372215,0.09228875323092822,0.2110759561664596,0.241645421364662,0.03146091576932303,-0.07748958500003052
2024-01-30,13.3100004196167,0.19053851412896128,-0.00473568044371285,-0.022092552956205855,0.15897171295175316,0.09802102036552976,0.2313781080182232,0.21263106708516713,0.017356872512493005,-0.10275670080924261
2024-01-31,14.350000381469728,0.14879707962027947,-0.015186054338546352,-0.006602376089193311,0.2258488327785143,0.08779475691684953,0.24429468791800185,0.15539945570947278,-0.00858367824935304,-0.10298081125539588
2024-02-01,13.880000114440918,0.14204673524304381,-0.02282526773802379,0.03510306747324074,0.2614615514205948,0.0944387374668705,0.2437561568778445,0.10694366776980307,-0.05792833521126453,-0.11726400520489429
2024-02-02,13.850000381469728,0.04935886255180316,-0.06404371187818994,-0.01661238364673919,0.2458461376626597,0.06449169291330556,0.2244904482702645,0.06597124619854236,-0.04743132823145075,-0.1285354047914955
2024-02-05,13.670000076293944,0.028193226552737368,-0.07999539826415351,-0.02913604754727776,0.2316693243457215,0.03112411964568669,0.20698247521446428,0.05732927410001513,-0.05085935071687575,-0.1111195179098402
2024-02-06,13.0600004196167,0.00883042281762471,-0.09270710826552268,-0.02664383253458433,0.22550396130833678,0.02925923510346014,0.20694983730876887,0.03547425535220904,-0.06606327573093836,-0.12196634336898282
2024-02-07,12.829999923706056,0.0315472425507095,-0.07718147925523788,-0.021356348623879196,0.23570902749722047,0.03220897917825857,0.21617098957095063,0.0529035911745887,-0.05582513063135869,-0.10939045843349646
2024-02-08,12.789999961853027,0.03366466673222028,-0.07587883612015583,-0.018771075354150173,0.23649891842347207,0.032945168359683086,0.21751619829908542,0.05243574208637045,-0.05710776076600566,-0.10882400447983892
2024-02-09,12.93000030517578,0.030999479499612386,-0.07776310346588511,-0.025053088064181266,0.22798855972952609,0.029165208362794827,0.21404713467659497,0.05605256756379365,-0.05271001540170384,-0.10692831182867993
2024-02-12,13.93000030517578,0.06709627864812724,-0.05294611057371687,-0.025726005520001625,0.23076857815840554,0.02410621820129923,0.21356656495943435,0.09282228416812886,-0.027220105053715245,-0.0770523287750161
2024-02-13,15.850000381469728,0.13838684420642153,-0.0024083667784548517,0.001956467211762196,0.25549085560528906,0.02538439276468815,0.2116733030286546,0.13643037699465932,-0.0043648339902170475,-0.027792759543143
2024-02-14,14.380000114440918,0.08137197577416592,-0.04189305152711216,0.015429003426423412,0.25002920176976207,0.029310214952765454,0.21279364075477578,0.06594297234774252,-0.057322054953535574,-0.07120326647987761
